Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,8966199,-,b'São Paulo',b'Brazil',-23.56,-46.63,-3,757,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,Temperature,DNI,GHI,Solar Zenith Angle,Wind Speed,Surface Albedo,Cloud Type,Fill Flag
2019,1,7,19,30,0,25.1,0,0,97.37,1.2000000000000002,0.16,7,0
2019,1,7,20,0,0,24.8,0,0,103.32000000000001,1.2000000000000002,0.16,4,0
2019,1,7,20,30,0,24.8,0,0,109.02,1.2000000000000002,0.16,7,0
2019,1,7,21,0,0,24.200000000000003,0,0,114.41,1.2000000000000002,0.16,3,0
2019,1,7,21,30,0,23.900000000000002,0,0,119.41,1.3,0.16,4,0
2019,1,7,22,0,0,23.700000000000003,0,0,123.9,1.3,0.16,3,0
2019,1,7,22,30,0,23.5,0,0,127.76,1.3,0.16,1,0
2019,1,7,23,0,0,23.3,0,0,130.84,1.3,0.16,1,0
2019,1,7,23,30,0,23.1,0,0,132.98,1.4000000000000001,0.16,3,0
2019,1,8,0,0,0,22.900000000000002,0,0,134.05,1.4000000000000001,0.16,3,0
2019,1,8,0,30,0,22.8,0,0,133.97,1.4000000000000001,0.16,1,0
2019,1,8,1,0,0,22.700000000000003,0,0,132.75,1.4000000000000001,0.16,3,0
2019,1,8,1,30,0,22.6,0,0,130.48,1.5,0.16,1,0
2019,1,8,2,0,0,22.6,0,0,127.3,1.5,0.16,1,0
2019,1,8,2,30,0,22.5,0,0,123.34,1.6,0.16,3,0
2019,1,8,3,0,0,22.400000000000002,0,0,118.78,1.6,0.16,3,0
2019,1,8,3,30,0,22.3,0,0,113.72,1.7000000000000002,0.16,1,0
2019,1,8,4,0,0,22.200000000000003,0,0,108.29,1.7000000000000002,0.16,0,0
2019,1,8,4,30,0,22.200000000000003,0,0,102.55,1.8,0.16,3,0
2019,1,8,5,0,0,22.200000000000003,0,0,96.57000000000001,1.9000000000000001,0.16,3,0
2019,1,8,5,30,0,22.700000000000003,0,0,89.92,2.2,0.16,3,7
2019,1,8,6,0,37,23.200000000000003,62,44,83.96000000000001,2.6,0.16,3,7
2019,1,8,6,30,63,23.8,453,161,77.58,2.6,0.16,0,0
2019,1,8,7,0,82,24.5,593,274,71.07000000000001,2.6,0.16,0,0
2019,1,8,7,30,96,25.5,683,391,64.46000000000001,2.7,0.16,3,0
2019,1,8,8,0,137,26.400000000000002,665,492,57.78,2.8000000000000003,0.16,3,0
2019,1,8,8,30,275,27.200000000000003,373,509,51.050000000000004,2.8000000000000003,0.16,4,0
2019,1,8,9,0,116,27.900000000000002,856,729,44.27,2.9000000000000004,0.16,1,0
2019,1,8,9,30,122,28.400000000000002,883,823,37.45,2.8000000000000003,0.16,0,0
2019,1,8,10,0,128,28.8,902,904,30.61,2.7,0.16,0,0
2019,1,8,10,30,131,29,918,971,23.75,2.6,0.16,0,0
2019,1,8,11,0,137,29.3,925,1022,16.88,2.4000000000000004,0.16,0,0
2019,1,8,11,30,519,29.400000000000002,315,830,10.02,2.3000000000000003,0.16,3,0
2019,1,8,12,0,544,29.5,259,803,3.31,2.2,0.16,3,0
2019,1,8,12,30,548,29.6,137,685,4.1,2.1,0.16,7,0
2019,1,8,13,0,526,29.6,285,806,10.86,1.9000000000000001,0.16,7,0
2019,1,8,13,30,495,29.5,325,804,17.72,1.8,0.16,7,0
2019,1,8,14,0,486,29.400000000000002,132,606,24.59,1.7000000000000002,0.16,7,0
2019,1,8,14,30,117,29.200000000000003,0,117,31.45,1.5,0.16,6,0
2019,1,8,15,0,29,29.1,0,29,38.29,1.4000000000000001,0.16,9,0
2019,1,8,15,30,39,28.700000000000003,0,39,45.1,1.3,0.16,9,0
2019,1,8,16,0,16,28.3,0,16,51.88,1.2000000000000002,0.16,9,0
2019,1,8,16,30,16,27.8,0,16,58.61,1.3,0.16,9,0
2019,1,8,17,0,99,27.200000000000003,0,99,65.28,1.4000000000000001,0.16,6,0
2019,1,8,17,30,117,26.400000000000002,298,210,71.88,1.2000000000000002,0.16,3,0
2019,1,8,18,0,72,25.5,7,73,78.39,1,0.16,4,7
2019,1,8,18,30,29,24.900000000000002,0,29,84.75,1,0.16,8,7
2019,1,8,19,0,0,24.3,0,0,91.2,1,0.16,7,0
2019,1,8,19,30,0,23.900000000000002,0,0,97.35000000000001,1,0.16,4,0
2019,1,8,20,0,0,23.6,0,0,103.31,1,0.16,4,0
2019,1,8,20,30,0,23.6,0,0,109.02,1,0.16,7,0
2019,1,8,21,0,0,23.1,0,0,114.43,1.1,0.16,3,0
2019,1,8,21,30,0,22.900000000000002,0,0,119.44,1.1,0.16,0,0
2019,1,8,22,0,0,22.700000000000003,0,0,123.95,1.1,0.16,0,0
2019,1,8,22,30,0,22.5,0,0,127.83,1.1,0.16,7,0
2019,1,8,23,0,0,22.400000000000002,0,0,130.93,1.1,0.16,7,0
2019,1,8,23,30,0,22.200000000000003,0,0,133.09,1,0.16,1,0
2019,1,9,0,0,0,22.1,0,0,134.17000000000002,1,0.16,0,0
2019,1,9,0,30,0,22,0,0,134.11,1,0.16,0,0
2019,1,9,1,0,0,21.8,0,0,132.91,1,0.16,0,0
2019,1,9,1,30,0,21.6,0,0,130.65,1,0.16,0,0
2019,1,9,2,0,0,21.5,0,0,127.46000000000001,1,0.16,0,0
2019,1,9,2,30,0,21.400000000000002,0,0,123.51,1,0.16,0,0
2019,1,9,3,0,0,21.3,0,0,118.94,0.9,0.16,3,0
2019,1,9,3,30,0,21.3,0,0,113.89,0.9,0.16,7,0
2019,1,9,4,0,0,21.3,0,0,108.45,0.8,0.16,7,0
2019,1,9,4,30,0,21.3,0,0,102.7,0.8,0.16,0,0
2019,1,9,5,0,0,21.3,0,0,96.72,0.8,0.16,3,0
2019,1,9,5,30,0,22,0,0,90.05,0.9,0.16,0,0
2019,1,9,6,0,35,22.700000000000003,256,62,84.10000000000001,1,0.16,0,0
2019,1,9,6,30,61,23.400000000000002,468,160,77.72,1.1,0.16,1,0
2019,1,9,7,0,77,24.1,614,275,71.2,1.2000000000000002,0.16,0,0
2019,1,9,7,30,91,25.200000000000003,709,395,64.59,1.3,0.16,0,0
2019,1,9,8,0,98,26.3,783,514,57.910000000000004,1.4000000000000001,0.16,0,0
2019,1,9,8,30,107,27.3,832,628,51.17,1.6,0.16,0,0
2019,1,9,9,0,113,28.3,868,734,44.39,1.7000000000000002,0.16,0,0
2019,1,9,9,30,119,28.900000000000002,896,829,37.57,1.6,0.16,0,0
2019,1,9,10,0,125,29.6,915,912,30.73,1.6,0.16,0,0
2019,1,9,10,30,129,30,931,980,23.87,1.6,0.16,0,0
2019,1,9,11,0,134,30.400000000000002,938,1031,17,1.6,0.16,0,0
2019,1,9,11,30,136,30.700000000000003,945,1066,10.14,1.6,0.16,0,0
2019,1,9,12,0,129,31,957,1085,3.46,1.7000000000000002,0.16,0,0
2019,1,9,12,30,129,31.1,957,1084,4.0600000000000005,1.7000000000000002,0.16,0,0
2019,1,9,13,0,133,31.200000000000003,946,1063,10.790000000000001,1.8,0.16,0,0
2019,1,9,13,30,132,31.200000000000003,939,1026,17.650000000000002,1.9000000000000001,0.16,0,0
2019,1,9,14,0,132,31.3,922,971,24.52,2.1,0.16,0,0
2019,1,9,14,30,129,31,907,903,31.38,2.2,0.16,0,0
2019,1,9,15,0,124,30.8,885,819,38.22,2.3000000000000003,0.16,0,0
2019,1,9,15,30,118,30.400000000000002,855,723,45.04,2.4000000000000004,0.16,0,0
2019,1,9,16,0,111,30.1,815,615,51.82,2.5,0.16,0,0
2019,1,9,16,30,103,29.3,766,502,58.550000000000004,2.4000000000000004,0.16,0,0
2019,1,9,17,0,91,28.6,699,384,65.23,2.3000000000000003,0.16,0,0
2019,1,9,17,30,77,27.1,603,265,71.84,2,0.16,0,0
2019,1,9,18,0,58,25.700000000000003,461,151,78.35000000000001,1.7000000000000002,0.16,0,0
2019,1,9,18,30,32,24.6,237,54,84.72,1.7000000000000002,0.16,0,0
2019,1,9,19,0,0,23.5,0,0,91.18,1.7000000000000002,0.16,2,0
2019,1,9,19,30,0,23.1,0,0,97.34,1.8,0.16,0,0
2019,1,9,20,0,0,22.6,0,0,103.3,1.9000000000000001,0.16,0,0
2019,1,9,20,30,0,22.6,0,0,109.03,1.9000000000000001,0.16,0,0
2019,1,9,21,0,0,21.900000000000002,0,0,114.45,1.9000000000000001,0.16,0,0
2019,1,9,21,30,0,21.6,0,0,119.48,1.9000000000000001,0.16,3,0
2019,1,9,22,0,0,21.3,0,0,124,1.8,0.16,2,0
2019,1,9,22,30,0,21.1,0,0,127.9,1.8,0.16,0,0
2019,1,9,23,0,0,20.8,0,0,131.02,1.7000000000000002,0.16,1,0
2019,1,9,23,30,0,20.6,0,0,133.2,1.4000000000000001,0.16,0,0
2019,1,10,0,0,0,20.3,0,0,134.31,1,0.16,0,0
2019,1,10,0,30,0,20.3,0,0,134.27,1,0.16,0,0
2019,1,10,1,0,0,20.200000000000003,0,0,133.07,0.9,0.16,0,0
2019,1,10,1,30,0,20.200000000000003,0,0,130.82,0.9,0.16,0,0
2019,1,10,2,0,0,20.200000000000003,0,0,127.64,0.9,0.16,0,0
2019,1,10,2,30,0,20.1,0,0,123.68,1,0.16,0,0
2019,1,10,3,0,0,20.1,0,0,119.11,1.1,0.16,0,0
2019,1,10,3,30,0,20.200000000000003,0,0,114.05,1.3,0.16,0,0
2019,1,10,4,0,0,20.3,0,0,108.61,1.6,0.16,0,0
2019,1,10,4,30,0,20.400000000000002,0,0,102.86,1.7000000000000002,0.16,0,0
2019,1,10,5,0,0,20.5,0,0,96.88,1.8,0.16,0,0
2019,1,10,5,30,0,21.3,0,0,90.17,2.4000000000000004,0.16,0,0
2019,1,10,6,0,35,22.1,254,61,84.24,2.9000000000000004,0.16,0,0
2019,1,10,6,30,61,23.200000000000003,471,160,77.86,3.2,0.16,0,0
2019,1,10,7,0,74,24.200000000000003,637,278,71.34,3.5,0.16,0,0
2019,1,10,7,30,86,25.5,732,399,64.72,3.9000000000000004,0.16,0,0
2019,1,10,8,0,92,26.700000000000003,811,521,58.04,4.2,0.16,0,0
2019,1,10,8,30,100,27.6,858,637,51.300000000000004,4.4,0.16,0,0
2019,1,10,9,0,110,28.5,888,743,44.51,4.5,0.16,0,0
2019,1,10,9,30,115,29.1,915,840,37.69,4.4,0.16,0,0
2019,1,10,10,0,119,29.700000000000003,937,924,30.85,4.3,0.16,0,0
2019,1,10,10,30,122,30.200000000000003,950,991,23.990000000000002,4.2,0.16,0,0
2019,1,10,11,0,126,30.6,960,1043,17.12,4.1000000000000005,0.16,0,0
2019,1,10,11,30,127,30.900000000000002,967,1079,10.27,3.9000000000000004,0.16,0,0
2019,1,10,12,0,129,31.200000000000003,969,1096,3.61,3.7,0.16,0,0
2019,1,10,12,30,129,31.400000000000002,967,1094,4.03,3.6,0.16,0,0
2019,1,10,13,0,132,31.5,957,1073,10.72,3.4000000000000004,0.16,0,0
2019,1,10,13,30,130,31.400000000000002,948,1034,17.580000000000002,3.2,0.16,0,0
2019,1,10,14,0,134,31.400000000000002,926,977,24.45,3,0.16,1,0
2019,1,10,14,30,131,31.1,908,907,31.310000000000002,2.8000000000000003,0.16,0,0
2019,1,10,15,0,159,30.8,827,810,38.160000000000004,2.5,0.16,0,0
2019,1,10,15,30,152,30.5,793,712,44.980000000000004,2.2,0.16,0,0
2019,1,10,16,0,270,30.200000000000003,368,498,51.76,1.9000000000000001,0.16,3,0
2019,1,10,16,30,240,29.700000000000003,216,352,58.5,1.5,0.16,3,0
2019,1,10,17,0,184,29.3,181,260,65.18,1.1,0.16,3,0
2019,1,10,17,30,126,28.3,213,192,71.8,0.9,0.16,7,7
2019,1,10,18,0,42,27.3,0,42,78.32000000000001,0.7000000000000001,0.16,6,7
2019,1,10,18,30,32,26.6,9,32,84.69,0.7000000000000001,0.16,6,7
2019,1,10,19,0,0,25.900000000000002,0,0,91.16,0.8,0.16,7,0
2019,1,10,19,30,0,25.6,0,0,97.33,0.8,0.16,7,0
2019,1,10,20,0,0,25.3,0,0,103.31,0.8,0.16,6,0
2019,1,10,20,30,0,25.3,0,0,109.04,0.8,0.16,6,0
2019,1,10,21,0,0,24.8,0,0,114.48,0.8,0.16,6,0
2019,1,10,21,30,0,24.700000000000003,0,0,119.52,0.7000000000000001,0.16,6,0
2019,1,10,22,0,0,24.5,0,0,124.07000000000001,0.7000000000000001,0.16,6,0
2019,1,10,22,30,0,24.200000000000003,0,0,127.98,0.8,0.16,6,0
2019,1,10,23,0,0,23.900000000000002,0,0,131.12,0.8,0.16,6,0
2019,1,10,23,30,0,23.400000000000002,0,0,133.32,0.9,0.16,6,0
2019,1,11,0,0,0,22.900000000000002,0,0,134.45,1,0.16,6,0
2019,1,11,0,30,0,22.5,0,0,134.42000000000002,1.1,0.16,6,0
2019,1,11,1,0,0,22.1,0,0,133.24,1.1,0.16,6,0
2019,1,11,1,30,0,21.8,0,0,130.99,1.1,0.16,6,0
2019,1,11,2,0,0,21.6,0,0,127.81,1.1,0.16,7,0
2019,1,11,2,30,0,21.5,0,0,123.86,1.1,0.16,7,0
2019,1,11,3,0,0,21.400000000000002,0,0,119.29,1.1,0.16,7,0
2019,1,11,3,30,0,21.3,0,0,114.22,1.1,0.16,7,0
2019,1,11,4,0,0,21.200000000000003,0,0,108.77,1.1,0.16,3,0
2019,1,11,4,30,0,21.200000000000003,0,0,103.02,1.1,0.16,7,0
2019,1,11,5,0,0,21.200000000000003,0,0,97.03,1.1,0.16,7,0
2019,1,11,5,30,0,21.8,0,0,90.85000000000001,1.4000000000000001,0.16,3,0
2019,1,11,6,0,34,22.400000000000002,40,38,84.39,1.8,0.16,3,7
2019,1,11,6,30,72,23.1,370,149,78,1.8,0.16,0,0
2019,1,11,7,0,131,23.700000000000003,88,159,71.47,1.9000000000000001,0.16,3,0
2019,1,11,7,30,164,24.700000000000003,363,319,64.86,1.6,0.16,3,0
2019,1,11,8,0,197,25.700000000000003,460,440,58.17,1.4000000000000001,0.16,3,0
2019,1,11,8,30,161,26.5,706,601,51.42,1,0.16,7,0
2019,1,11,9,0,150,27.3,791,713,44.64,0.6000000000000001,0.16,0,0
2019,1,11,9,30,158,27.700000000000003,824,808,37.81,0.5,0.16,0,0
2019,1,11,10,0,165,28.200000000000003,844,889,30.970000000000002,0.4,0.16,0,0
2019,1,11,10,30,170,28.400000000000002,864,959,24.1,0.4,0.16,0,0
2019,1,11,11,0,173,28.6,878,1011,17.23,0.30000000000000004,0.16,0,0
2019,1,11,11,30,176,28.8,886,1047,10.39,0.4,0.16,1,0
2019,1,11,12,0,547,29,132,679,3.77,0.5,0.16,3,0
2019,1,11,12,30,514,29.200000000000003,343,857,4.01,0.7000000000000001,0.16,3,0
2019,1,11,13,0,401,29.3,27,428,10.66,1,0.16,4,0
2019,1,11,13,30,516,29.200000000000003,242,747,17.51,1.2000000000000002,0.16,7,0
2019,1,11,14,0,56,29.200000000000003,0,56,24.38,1.5,0.16,6,0
2019,1,11,14,30,48,29,0,48,31.25,1.7000000000000002,0.16,6,0
2019,1,11,15,0,72,28.700000000000003,0,72,38.09,1.9000000000000001,0.16,6,0
2019,1,11,15,30,22,28.3,0,22,44.92,1.9000000000000001,0.16,9,0
2019,1,11,16,0,48,27.900000000000002,0,48,51.71,1.9000000000000001,0.16,6,0
2019,1,11,16,30,229,27.1,296,384,58.45,1.9000000000000001,0.16,7,0
2019,1,11,17,0,58,26.400000000000002,0,58,65.14,2,0.16,7,0
2019,1,11,17,30,5,25.400000000000002,0,5,71.76,1.8,0.16,8,0
2019,1,11,18,0,78,24.400000000000002,114,101,78.29,1.6,0.16,7,7
2019,1,11,18,30,35,23.8,161,50,84.67,1.7000000000000002,0.16,0,0
2019,1,11,19,0,0,23.200000000000003,0,0,91.14,1.7000000000000002,0.16,1,0
2019,1,11,19,30,0,23,0,0,97.32000000000001,1.9000000000000001,0.16,7,0
2019,1,11,20,0,0,22.700000000000003,0,0,103.31,2,0.16,0,0
2019,1,11,20,30,0,22.700000000000003,0,0,109.06,2,0.16,0,0
2019,1,11,21,0,0,22.400000000000002,0,0,114.51,2,0.16,7,0
2019,1,11,21,30,0,22.200000000000003,0,0,119.57000000000001,1.9000000000000001,0.16,0,0
2019,1,11,22,0,0,22.1,0,0,124.13000000000001,1.9000000000000001,0.16,1,0
2019,1,11,22,30,0,21.900000000000002,0,0,128.07,1.8,0.16,0,0
2019,1,11,23,0,0,21.8,0,0,131.23,1.8,0.16,1,0
2019,1,11,23,30,0,21.6,0,0,133.45,1.7000000000000002,0.16,1,0
2019,1,12,0,0,0,21.5,0,0,134.6,1.5,0.16,7,0
2019,1,12,0,30,0,21.400000000000002,0,0,134.59,1.3,0.16,7,0
2019,1,12,1,0,0,21.3,0,0,133.42000000000002,1.1,0.16,7,0
2019,1,12,1,30,0,21.200000000000003,0,0,131.17000000000002,0.9,0.16,7,0
2019,1,12,2,0,0,21.1,0,0,128,0.8,0.16,3,0
2019,1,12,2,30,0,21,0,0,124.04,0.8,0.16,3,0
2019,1,12,3,0,0,20.8,0,0,119.46000000000001,0.8,0.16,7,0
2019,1,12,3,30,0,20.6,0,0,114.4,0.9,0.16,7,0
2019,1,12,4,0,0,20.5,0,0,108.94,1,0.16,0,0
2019,1,12,4,30,0,20.5,0,0,103.18,1.1,0.16,0,0
2019,1,12,5,0,0,20.5,0,0,97.19,1.2000000000000002,0.16,0,0
2019,1,12,5,30,0,21,0,0,91,1.6,0.16,1,0
2019,1,12,6,0,38,21.5,155,53,84.53,2,0.16,0,0
2019,1,12,6,30,74,22.1,360,148,78.14,2,0.16,0,0
2019,1,12,7,0,100,22.6,505,259,71.61,2,0.16,0,0
2019,1,12,7,30,119,23.5,610,377,64.99,2,0.16,0,0
2019,1,12,8,0,130,24.400000000000002,700,497,58.300000000000004,2,0.16,0,0
2019,1,12,8,30,141,25.400000000000002,756,611,51.550000000000004,1.9000000000000001,0.16,0,0
2019,1,12,9,0,141,26.3,814,720,44.76,1.8,0.16,0,0
2019,1,12,9,30,149,26.900000000000002,846,816,37.93,1.7000000000000002,0.16,0,0
2019,1,12,10,0,152,27.400000000000002,874,900,31.080000000000002,1.7000000000000002,0.16,0,0
2019,1,12,10,30,156,27.8,890,968,24.22,1.6,0.16,0,0
2019,1,12,11,0,159,28.1,903,1021,17.35,1.5,0.16,0,0
2019,1,12,11,30,162,28.3,911,1057,10.51,1.5,0.16,0,0
2019,1,12,12,0,553,28.6,189,741,3.92,1.4000000000000001,0.16,3,0
2019,1,12,12,30,160,28.6,916,1074,4.01,1.5,0.16,1,0
2019,1,12,13,0,160,28.6,910,1055,10.61,1.6,0.16,0,0
2019,1,12,13,30,495,28.400000000000002,84,575,17.45,1.8,0.16,3,0
2019,1,12,14,0,154,28.3,889,965,24.32,2,0.16,0,0
2019,1,12,14,30,432,28,85,504,31.19,2.2,0.16,3,0
2019,1,12,15,0,380,27.6,70,435,38.04,2.4000000000000004,0.16,3,0
2019,1,12,15,30,140,27.200000000000003,809,714,44.86,2.5,0.16,1,0
2019,1,12,16,0,301,26.700000000000003,175,410,51.660000000000004,2.7,0.16,7,0
2019,1,12,16,30,123,25.900000000000002,708,493,58.4,2.7,0.16,0,0
2019,1,12,17,0,165,25.200000000000003,30,178,65.1,2.7,0.16,3,0
2019,1,12,17,30,91,24.400000000000002,530,258,71.73,2.6,0.16,1,0
2019,1,12,18,0,75,23.6,211,118,78.26,2.5,0.16,3,7
2019,1,12,18,30,36,23,169,52,84.65,2.5,0.16,0,0
2019,1,12,19,0,0,22.5,0,0,91.13,2.5,0.16,0,0
2019,1,12,19,30,0,22.3,0,0,97.32000000000001,2.5,0.16,0,0
2019,1,12,20,0,0,22,0,0,103.32000000000001,2.5,0.16,3,0
2019,1,12,20,30,0,22,0,0,109.09,2.5,0.16,3,0
2019,1,12,21,0,0,21.8,0,0,114.55,2.4000000000000004,0.16,0,0
2019,1,12,21,30,0,21.700000000000003,0,0,119.62,2.2,0.16,0,0
2019,1,12,22,0,0,21.6,0,0,124.21000000000001,2.1,0.16,0,0
2019,1,12,22,30,0,21.6,0,0,128.17000000000002,2.1,0.16,0,0
2019,1,12,23,0,0,21.5,0,0,131.35,2,0.16,0,0
2019,1,12,23,30,0,21.3,0,0,133.59,1.9000000000000001,0.16,0,0
2019,1,13,0,0,0,21.200000000000003,0,0,134.76,1.8,0.16,0,0
2019,1,13,0,30,0,21.1,0,0,134.76,1.7000000000000002,0.16,0,0
2019,1,13,1,0,0,21,0,0,133.6,1.5,0.16,0,0
2019,1,13,1,30,0,20.8,0,0,131.36,1.4000000000000001,0.16,0,0
2019,1,13,2,0,0,20.700000000000003,0,0,128.18,1.3,0.16,0,0
2019,1,13,2,30,0,20.6,0,0,124.23,1.2000000000000002,0.16,0,0
2019,1,13,3,0,0,20.400000000000002,0,0,119.64,1.1,0.16,0,0
2019,1,13,3,30,0,20.3,0,0,114.57000000000001,1,0.16,0,0
2019,1,13,4,0,0,20.200000000000003,0,0,109.11,0.9,0.16,0,0
2019,1,13,4,30,0,20.200000000000003,0,0,103.35000000000001,0.9,0.16,0,0
2019,1,13,5,0,0,20.3,0,0,97.35000000000001,0.9,0.16,0,0
2019,1,13,5,30,0,20.8,0,0,91.16,1.2000000000000002,0.16,0,0
2019,1,13,6,0,33,21.3,239,56,84.67,1.5,0.16,0,0
2019,1,13,6,30,60,22,462,154,78.28,1.5,0.16,0,0
2019,1,13,7,0,78,22.6,601,266,71.75,1.6,0.16,1,0
2019,1,13,7,30,90,23.700000000000003,696,383,65.12,1.7000000000000002,0.16,7,0
2019,1,13,8,0,195,24.700000000000003,459,436,58.42,1.7000000000000002,0.16,7,0
2019,1,13,8,30,242,25.700000000000003,468,532,51.67,1.7000000000000002,0.16,7,0
2019,1,13,9,0,280,26.700000000000003,484,622,44.88,1.7000000000000002,0.16,3,0
2019,1,13,9,30,299,27.5,573,750,38.050000000000004,1.7000000000000002,0.16,7,0
2019,1,13,10,0,135,28.200000000000003,891,898,31.2,1.8,0.16,0,0
2019,1,13,10,30,140,28.700000000000003,907,966,24.330000000000002,1.8,0.16,0,0
2019,1,13,11,0,515,29.1,125,634,17.47,1.9000000000000001,0.16,3,0
2019,1,13,11,30,151,29.3,915,1050,10.63,1.9000000000000001,0.16,0,0
2019,1,13,12,0,548,29.5,138,686,4.09,1.9000000000000001,0.16,3,0
2019,1,13,12,30,553,29.6,176,728,4.0200000000000005,1.9000000000000001,0.16,3,0
2019,1,13,13,0,540,29.700000000000003,218,755,10.56,1.9000000000000001,0.16,3,0
2019,1,13,13,30,502,29.6,305,793,17.39,1.8,0.16,3,0
2019,1,13,14,0,177,29.6,845,947,24.26,1.7000000000000002,0.16,1,0
2019,1,13,14,30,366,29.3,34,394,31.13,1.7000000000000002,0.16,8,0
2019,1,13,15,0,244,29,13,254,37.980000000000004,1.7000000000000002,0.16,6,0
2019,1,13,15,30,32,28.400000000000002,0,32,44.81,1.7000000000000002,0.16,6,0
2019,1,13,16,0,261,27.8,38,285,51.61,1.8,0.16,6,0
2019,1,13,16,30,232,27.200000000000003,69,269,58.36,1.8,0.16,7,0
2019,1,13,17,0,185,26.5,187,263,65.07000000000001,1.8,0.16,7,7
2019,1,13,17,30,61,25.6,0,61,71.7,1.7000000000000002,0.16,8,7
2019,1,13,18,0,76,24.8,27,81,78.24,1.7000000000000002,0.16,4,7
2019,1,13,18,30,21,24.200000000000003,0,21,84.64,1.7000000000000002,0.16,4,7
2019,1,13,19,0,0,23.6,0,0,91.13,1.8,0.16,0,0
2019,1,13,19,30,0,23.3,0,0,97.33,2,0.16,0,0
2019,1,13,20,0,0,23,0,0,103.34,2.2,0.16,0,0
2019,1,13,20,30,0,23,0,0,109.12,2.2,0.16,0,0
2019,1,13,21,0,0,22.5,0,0,114.59,2.4000000000000004,0.16,0,0
2019,1,13,21,30,0,22.3,0,0,119.68,2.4000000000000004,0.16,7,0
2019,1,13,22,0,0,22.200000000000003,0,0,124.29,2.5,0.16,0,0
2019,1,13,22,30,0,22.1,0,0,128.27,2.4000000000000004,0.16,3,0
2019,1,13,23,0,0,22,0,0,131.47,2.3000000000000003,0.16,7,0
2019,1,13,23,30,0,21.900000000000002,0,0,133.73,2.2,0.16,7,0
2019,1,14,0,0,0,21.8,0,0,134.92000000000002,2,0.16,3,0
2019,1,14,0,30,0,21.6,0,0,134.94,1.8,0.16,0,0
2019,1,14,1,0,0,21.5,0,0,133.79,1.6,0.16,0,0
2019,1,14,1,30,0,21.3,0,0,131.55,1.4000000000000001,0.16,7,0
2019,1,14,2,0,0,21.1,0,0,128.37,1.3,0.16,0,0
2019,1,14,2,30,0,21,0,0,124.41,1.2000000000000002,0.16,7,0
2019,1,14,3,0,0,20.900000000000002,0,0,119.83,1.2000000000000002,0.16,7,0
2019,1,14,3,30,0,20.900000000000002,0,0,114.75,1.2000000000000002,0.16,7,0
2019,1,14,4,0,0,20.8,0,0,109.28,1.2000000000000002,0.16,7,0
2019,1,14,4,30,0,20.900000000000002,0,0,103.51,1.3,0.16,0,0
2019,1,14,5,0,0,20.900000000000002,0,0,97.51,1.4000000000000001,0.16,0,0
2019,1,14,5,30,0,21.700000000000003,0,0,91.31,1.8,0.16,0,0
2019,1,14,6,0,35,22.5,166,50,84.82000000000001,2.3000000000000003,0.16,0,0
2019,1,14,6,30,69,23.5,374,144,78.42,2.5,0.16,0,0
2019,1,14,7,0,90,24.6,534,256,71.89,2.6,0.16,0,0
2019,1,14,7,30,107,25.8,636,373,65.25,2.6,0.16,0,0
2019,1,14,8,0,121,27,710,491,58.550000000000004,2.6,0.16,0,0
2019,1,14,8,30,231,27.5,494,536,51.800000000000004,2.6,0.16,3,0
2019,1,14,9,0,323,28.1,367,582,45,2.5,0.16,7,0
2019,1,14,9,30,378,28.3,346,650,38.17,2.6,0.16,7,0
2019,1,14,10,0,363,28.5,521,808,31.32,2.6,0.16,7,0
2019,1,14,10,30,185,28.6,834,944,24.45,2.7,0.16,0,0
2019,1,14,11,0,514,28.700000000000003,251,753,17.580000000000002,2.8000000000000003,0.16,7,0
2019,1,14,11,30,531,28.8,268,794,10.76,2.8000000000000003,0.16,7,0
2019,1,14,12,0,496,28.900000000000002,374,870,4.25,2.8000000000000003,0.16,7,0
2019,1,14,12,30,169,28.900000000000002,893,1061,4.05,2.7,0.16,1,0
2019,1,14,13,0,457,28.900000000000002,541,989,10.52,2.6,0.16,7,7
2019,1,14,13,30,500,28.900000000000002,92,588,17.34,2.5,0.16,3,0
2019,1,14,14,0,154,28.900000000000002,882,958,24.21,2.4000000000000004,0.16,0,0
2019,1,14,14,30,149,28.700000000000003,865,890,31.080000000000002,2.2,0.16,0,0
