,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
869,5.8210398356119795,0.6799175899016194,0.06799197196960449,0.0018698286506018509,0.0,10.0,,,1,4,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",-0.025044005062287912,-0.009364038437995386,-0.008767732952562089,-0.014391925484281795,0.0075360907000964665,70
1327,18.219180186589558,2.2507102939541768,0.23627154032389322,0.017527662471420794,0.0,20.0,,,4,4,500,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 500}",-0.025802645380629582,-0.009355873815922853,-0.008044666903462427,-0.014401062033338288,0.008079888324753984,71
27,14.22654676437378,2.0042781078337906,0.1738442579905192,0.016851944426435048,0.0,,,,4,2,500,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",-0.025802645380629582,-0.009355873815922853,-0.008044666903462427,-0.014401062033338288,0.008079888324753984,71
31,14.156477053960165,1.7505311103952939,0.17280968030293783,0.010551932042286428,0.0,,,,4,4,500,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 500}",-0.025802645380629582,-0.009355873815922853,-0.008044666903462427,-0.014401062033338288,0.008079888324753984,71
1323,18.481257677078247,2.255073978989256,0.22814194361368814,0.02105965504354394,0.0,20.0,,,4,2,500,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",-0.025802645380629582,-0.009355873815922853,-0.008044666903462427,-0.014401062033338288,0.008079888324753984,71
1331,18.394940614700317,2.2889969017013847,0.24677491188049316,0.02360645211704393,0.0,20.0,,,4,6,500,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 500}",-0.025802645380629582,-0.009355873815922853,-0.008044666903462427,-0.014401062033338288,0.008079888324753984,71
35,14.20005981127421,1.841966444772558,0.168076753616333,0.015314394697291386,0.0,,,,4,6,500,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 500}",-0.025802645380629582,-0.009355873815922853,-0.008044666903462427,-0.014401062033338288,0.008079888324753984,71
870,8.777981599171957,1.1237745597242415,0.1056515375773112,0.007892578913021057,0.0,10.0,,,1,4,300,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",-0.024983740014362717,-0.009498026978711098,-0.008750114534822133,-0.014410627175965316,0.007482552130391695,77
871,14.729079405466715,1.885096767672353,0.19447914759318033,0.02843010645899762,0.0,10.0,,,1,4,500,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 500}",-0.025050057942865564,-0.009528239359658458,-0.008707250426825713,-0.014428515909783245,0.007518039286824694,78
864,2.9154135386149087,0.3466392264901058,0.04496645927429199,0.009807457823199419,0.0,10.0,,,1,2,100,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.02514945894496253,-0.009483247390733687,-0.008698129303151876,-0.014443611879616033,0.00757695953281188,79
877,7.132343769073486,0.8364996116348741,0.09431807200113933,0.005613203989033166,0.0,10.0,,,2,2,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.02511833372591793,-0.009663093833550197,-0.008552189548399121,-0.01444453903595575,0.007561126322415658,80
881,6.90607754389445,0.7285164388565721,0.0847164789835612,0.000311111692415481,0.0,10.0,,,2,4,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",-0.02511833372591793,-0.009663093833550197,-0.008552189548399121,-0.01444453903595575,0.007561126322415658,80
878,10.77023728688558,1.267366099064123,0.14136981964111328,0.01744104872854839,0.0,10.0,,,2,2,300,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-0.025064774200312532,-0.009731990223557462,-0.00855652013816758,-0.014451094854012525,0.007520331306086993,82
882,10.324809312820435,1.2739564987867806,0.13004247347513834,0.012542611935202877,0.0,10.0,,,2,4,300,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 300}",-0.025064774200312532,-0.009731990223557462,-0.00855652013816758,-0.014451094854012525,0.007520331306086993,82
874,10.451704502105713,1.2040490526098395,0.12623445192972818,0.0063415101105923685,0.0,10.0,,,1,6,300,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 300}",-0.025119599968496723,-0.009541137386758974,-0.008755997251884775,-0.014472244869046825,0.007535637076283328,84
873,6.902158896128337,0.8561062050077836,0.08804988861083984,0.009282103243855942,0.0,10.0,,,1,6,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 200}",-0.02520188772114432,-0.00945887820771986,-0.008756627611703243,-0.014472464513522474,0.007592262761131323,85
883,17.275165557861328,2.0642164226254223,0.22200163205464682,0.015223178458658391,0.0,10.0,,,2,4,500,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 500}",-0.02516477775281952,-0.009732988680897819,-0.008548418892705616,-0.01448206177547432,0.007569285165951682,86
879,18.04884648323059,2.1528705991284522,0.22929652531941733,0.019000244742532552,0.0,10.0,,,2,2,500,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",-0.02516477775281952,-0.009732988680897819,-0.008548418892705616,-0.01448206177547432,0.007569285165951682,86
875,17.840660095214844,2.2486922160409413,0.21435928344726562,0.013727430406850108,0.0,10.0,,,1,6,500,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 500}",-0.02518779210869587,-0.009583827945315938,-0.008726949164651868,-0.01449952307288789,0.0075658390831221,88
868,2.894399404525757,0.36869088856052457,0.03208494186401367,0.0017748937318178698,0.0,10.0,,,1,4,100,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",-0.025214049339726208,-0.009495046213905444,-0.00879129059516979,-0.014500128716267146,0.007581331867909118,89
876,3.5736707846323648,0.47176141525907644,0.04246338208516439,0.005284002395663852,0.0,10.0,,,2,2,100,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.02517879058496271,-0.009775506193394715,-0.008620347328804226,-0.014524881369053883,0.007548197762213652,90
880,3.6320257981618247,0.3713460648980953,0.05108141899108887,0.0018322439830728064,0.0,10.0,,,2,4,100,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",-0.02517879058496271,-0.009775506193394715,-0.008620347328804226,-0.014524881369053883,0.007548197762213652,90
886,10.31759262084961,1.2330951627274567,0.1274103323618571,0.0072910457705724525,0.0,10.0,,,2,6,300,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 300}",-0.02521479785005627,-0.009796857048063391,-0.008615484611516407,-0.014542379836545355,0.007561934933150043,92
885,6.8905355135599775,0.8582753764116913,0.08066733678181966,0.0036291303214865747,0.0,10.0,,,2,6,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 200}",-0.025297118050128325,-0.009747905230207809,-0.008597702873453664,-0.0145475753845966,0.007615564851186281,93
872,3.5106040636698403,0.4451286464338907,0.039372523625691734,0.006395557014336405,0.0,10.0,,,1,6,100,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}",-0.025365521597272612,-0.009594874254175085,-0.008745561227337982,-0.014568652359595225,0.007642408963846281,94
887,17.37507939338684,2.2092202845274653,0.22824875513712564,0.02805369569470359,0.0,10.0,,,2,6,500,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 500}",-0.025309761091690572,-0.009820720677686755,-0.00860335904726265,-0.014577946938879994,0.007604795355241599,95
884,3.423015594482422,0.41973093057652056,0.04975732167561849,0.004124477624550384,0.0,10.0,,,2,6,100,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 100}",-0.025378085926484616,-0.009872239161252858,-0.008650158450115797,-0.014633494512617758,0.007613936949407947,96
893,6.675429105758667,0.8349070940041482,0.08023913701375325,0.0030109152297670577,0.0,10.0,,,4,4,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 200}",-0.025875485548286385,-0.010191274399888447,-0.008577983400770501,-0.01488158111631511,0.007801714681463598,97
889,6.878501574198405,0.8257043482520638,0.0876935323079427,0.010214040510525489,0.0,10.0,,,4,2,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.025875485548286385,-0.010191274399888447,-0.008577983400770501,-0.01488158111631511,0.007801714681463598,97
897,6.903006315231323,0.7912385501353449,0.0861215591430664,0.010227944387434901,0.0,10.0,,,4,6,200,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 200}",-0.025875485548286385,-0.010191274399888447,-0.008577983400770501,-0.01488158111631511,0.007801714681463598,97
890,9.989071289698282,1.2319115919427357,0.12752056121826172,0.006501028459300812,0.0,10.0,,,4,2,300,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-0.02584948132459855,-0.01025455689913787,-0.00859922926005441,-0.014901089161263611,0.007771121567264657,100
898,10.6891880830129,0.9761972756268481,0.14446759223937988,0.007768368312179015,0.0,10.0,,,4,6,300,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 300}",-0.02584948132459855,-0.01025455689913787,-0.00859922926005441,-0.014901089161263611,0.007771121567264657,100
894,10.04524572690328,1.1532863368478852,0.12218475341796875,0.009112439526587135,0.0,10.0,,,4,4,300,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 300}",-0.02584948132459855,-0.01025455689913787,-0.00859922926005441,-0.014901089161263611,0.007771121567264657,100
895,16.746836344401043,2.043356304098408,0.20359230041503906,0.019046314343901652,0.0,10.0,,,4,4,500,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 500}",-0.02595071117036358,-0.010221906353875336,-0.008569011914048165,-0.014913876479429026,0.007833339220007654,103
899,17.412543614705402,2.166811484992412,0.2166738510131836,0.014860261460620547,0.0,10.0,,,4,6,500,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 500}",-0.02595071117036358,-0.010221906353875336,-0.008569011914048165,-0.014913876479429026,0.007833339220007654,103
891,16.725095987319946,2.125134127162936,0.20943832397460938,0.02327027754926738,0.0,10.0,,,4,2,500,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",-0.02595071117036358,-0.010221906353875336,-0.008569011914048165,-0.014913876479429026,0.007833339220007654,103
896,3.3920387427012124,0.42041187455945894,0.03917900721232096,0.006362546693176335,0.0,10.0,,,4,6,100,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 100}",-0.02589123262536764,-0.010257984338796551,-0.008616776865793607,-0.014921997943319268,0.007785305501380998,106
892,3.350844701131185,0.3440809551392352,0.0491332213083903,0.0032077685658925357,0.0,10.0,,,4,4,100,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-0.02589123262536764,-0.010257984338796551,-0.008616776865793607,-0.014921997943319268,0.007785305501380998,106
888,3.4642299016316733,0.40626090843958856,0.04240703582763672,0.0068026950615454615,0.0,10.0,,,4,2,100,"{'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.02589123262536764,-0.010257984338796551,-0.008616776865793607,-0.014921997943319268,0.007785305501380998,106
144,1.6586840152740479,0.061833386191415256,0.05812215805053711,0.0014094342929886503,0.0,,sqrt,,1,2,100,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.039330269698769064,-0.014645346576061808,-0.016839355166115167,-0.023604990480315346,0.011155468712610759,109
288,1.5753944714864094,0.09559493739344514,0.05034844080607096,0.0027284652840759587,0.0,,log2,,1,2,100,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.039330269698769064,-0.014645346576061808,-0.016839355166115167,-0.023604990480315346,0.011155468712610759,109
1587,8.27560551961263,0.4066614312849553,0.2896711826324463,0.02012383173253355,0.0,20.0,log2,,1,2,500,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",-0.04030970270257423,-0.01458452221250547,-0.015993257539206333,-0.02362916081809534,0.01180893706690162,111
1443,8.312396049499512,0.3683400651895642,0.2953048547108968,0.02111070576435532,0.0,20.0,sqrt,,1,2,500,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",-0.04030970270257423,-0.01458452221250547,-0.015993257539206333,-0.02362916081809534,0.01180893706690162,111
291,8.020633935928345,0.47242686594378314,0.28245051701863605,0.03656987218328756,0.0,,log2,,1,2,500,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",-0.04005503817824052,-0.014521087593116282,-0.016422101620695587,-0.023666075797350795,0.011614704172583052,113
147,8.23761510848999,0.4391993112764215,0.29215526580810547,0.012104927043888051,0.0,,sqrt,,1,2,500,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",-0.04005503817824052,-0.014521087593116282,-0.016422101620695587,-0.023666075797350795,0.011614704172583052,113
289,3.2215331395467124,0.20672485646926966,0.1216112772623698,0.014426151281187953,0.0,,log2,,1,2,200,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.04047104806833231,-0.014568750895547497,-0.016469901797734898,-0.023836566920538232,0.011787933547501284,115
145,3.300317366917928,0.12599834979160215,0.10887328783671062,0.007296376544582343,0.0,,sqrt,,1,2,200,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.04047104806833231,-0.014568750895547497,-0.016469901797734898,-0.023836566920538232,0.011787933547501284,115
1440,1.621134599049886,0.10677961979686275,0.059830029805501304,0.007075074331194915,0.0,20.0,sqrt,,1,2,100,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.040997041070485886,-0.01464283042359584,-0.016106630382394686,-0.023915500625492137,0.012093247304737544,117
1584,1.6497819423675537,0.08871614943535296,0.058330376942952476,0.0064301983069565615,0.0,20.0,log2,,1,2,100,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.040997041070485886,-0.01464283042359584,-0.016106630382394686,-0.023915500625492137,0.012093247304737544,117
1585,3.278636852900187,0.19078869319141836,0.12254889806111653,0.008254926778353967,0.0,20.0,log2,,1,2,200,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.0415394499938298,-0.014622724094236617,-0.015724883919057315,-0.023962352669041245,0.012437026757326395,119
1441,3.2772489388783774,0.13741590513142118,0.1126709779103597,0.0038528887415142264,0.0,20.0,sqrt,,1,2,200,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.0415394499938298,-0.014622724094236617,-0.015724883919057315,-0.023962352669041245,0.012437026757326395,119
146,5.0128592650095625,0.3008868329771753,0.16884986559549967,0.018163881907532386,0.0,,sqrt,,1,2,300,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-0.040873682043329855,-0.014607208941550494,-0.016643218186356556,-0.024041369723745636,0.011931230362072304,121
290,4.8343760172526045,0.21945442213162533,0.17883880933125815,0.006926875521438297,0.0,,log2,,1,2,300,"{'ccp_alpha': 0, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-0.040873682043329855,-0.014607208941550494,-0.016643218186356556,-0.024041369723745636,0.011931230362072304,121
1444,1.489881118138631,0.081087108423563,0.04849394162495931,0.0023366486277432274,0.0,20.0,sqrt,,1,4,100,"{'ccp_alpha': 0, 'max_depth': 20, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",-0.039740506998157066,-0.015862740614346206,-0.01667524128802613,-0.0240928296335098,0.011069549660133826,123
