,datetime_utc,tracker_theta
3847,2019-03-22 03:30:00+00:00,0.0
3848,2019-03-22 04:00:00+00:00,0.0
3849,2019-03-22 04:30:00+00:00,0.0
3850,2019-03-22 05:00:00+00:00,0.0
3851,2019-03-22 05:30:00+00:00,0.0
3852,2019-03-22 06:00:00+00:00,0.0
3853,2019-03-22 06:30:00+00:00,0.0
3854,2019-03-22 07:00:00+00:00,0.0
3855,2019-03-22 07:30:00+00:00,0.0
3856,2019-03-22 08:00:00+00:00,0.0
3857,2019-03-22 08:30:00+00:00,0.0
3858,2019-03-22 09:00:00+00:00,0.0
3859,2019-03-22 09:30:00+00:00,-7.008831643529675
3860,2019-03-22 10:00:00+00:00,-20.934003100537595
3861,2019-03-22 10:30:00+00:00,-41.507552869999586
3862,2019-03-22 11:00:00+00:00,-55.0
3863,2019-03-22 11:30:00+00:00,-55.0
3864,2019-03-22 12:00:00+00:00,-51.01502812136546
3865,2019-03-22 12:30:00+00:00,-43.51889583833081
3866,2019-03-22 13:00:00+00:00,-35.84563134480934
3867,2019-03-22 13:30:00+00:00,-28.000660419753448
3868,2019-03-22 14:00:00+00:00,-20.002805376356807
3869,2019-03-22 14:30:00+00:00,-11.884276901033829
3870,2019-03-22 15:00:00+00:00,-3.688829440715193
3871,2019-03-22 15:30:00+00:00,4.531975900794475
3872,2019-03-22 16:00:00+00:00,12.72394774169148
3873,2019-03-22 16:30:00+00:00,20.835953307303114
3874,2019-03-22 17:00:00+00:00,28.82501032181925
3875,2019-03-22 17:30:00+00:00,36.659888580536744
3876,2019-03-22 18:00:00+00:00,44.322803554545274
3877,2019-03-22 18:30:00+00:00,51.80929170624903
3878,2019-03-22 19:00:00+00:00,55.0
3879,2019-03-22 19:30:00+00:00,55.0
3880,2019-03-22 20:00:00+00:00,38.3904555427288
3881,2019-03-22 20:30:00+00:00,19.193311729033
3882,2019-03-22 21:00:00+00:00,5.592387976855477
3883,2019-03-22 21:30:00+00:00,0.0
3884,2019-03-22 22:00:00+00:00,0.0
3885,2019-03-22 22:30:00+00:00,0.0
3886,2019-03-22 23:00:00+00:00,0.0
3887,2019-03-22 23:30:00+00:00,0.0
3888,2019-03-23 00:00:00+00:00,0.0
3889,2019-03-23 00:30:00+00:00,0.0
3890,2019-03-23 01:00:00+00:00,0.0
3891,2019-03-23 01:30:00+00:00,0.0
3892,2019-03-23 02:00:00+00:00,0.0
3893,2019-03-23 02:30:00+00:00,0.0
3894,2019-03-23 03:00:00+00:00,0.0
3895,2019-03-23 03:30:00+00:00,0.0
3896,2019-03-23 04:00:00+00:00,0.0
3897,2019-03-23 04:30:00+00:00,0.0
3898,2019-03-23 05:00:00+00:00,0.0
3899,2019-03-23 05:30:00+00:00,0.0
3900,2019-03-23 06:00:00+00:00,0.0
3901,2019-03-23 06:30:00+00:00,0.0
3902,2019-03-23 07:00:00+00:00,0.0
3903,2019-03-23 07:30:00+00:00,0.0
3904,2019-03-23 08:00:00+00:00,0.0
3905,2019-03-23 08:30:00+00:00,0.0
3906,2019-03-23 09:00:00+00:00,0.0
3907,2019-03-23 09:30:00+00:00,-6.847255656120453
3908,2019-03-23 10:00:00+00:00,-20.738332703817804
3909,2019-03-23 10:30:00+00:00,-41.16117656679551
3910,2019-03-23 11:00:00+00:00,-55.0
3911,2019-03-23 11:30:00+00:00,-55.0
3912,2019-03-23 12:00:00+00:00,-51.068117922364266
3913,2019-03-23 12:30:00+00:00,-43.55704002597324
3914,2019-03-23 13:00:00+00:00,-35.866046695241856
3915,2019-03-23 13:30:00+00:00,-28.00074583131934
3916,2019-03-23 14:00:00+00:00,-19.980349887879605
3917,2019-03-23 14:30:00+00:00,-11.83768359056602
3918,2019-03-23 15:00:00+00:00,-3.617308700097668
3919,2019-03-23 15:30:00+00:00,4.628293533589557
3920,2019-03-23 16:00:00+00:00,12.844013952291833
3921,2019-03-23 16:30:00+00:00,20.977923777070114
3922,2019-03-23 17:00:00+00:00,28.986456919895
3923,2019-03-23 17:30:00+00:00,36.83805128155308
3924,2019-03-23 18:00:00+00:00,44.51482896652738
3925,2019-03-23 18:30:00+00:00,52.0124188333666
3926,2019-03-23 19:00:00+00:00,55.0
3927,2019-03-23 19:30:00+00:00,55.0
3928,2019-03-23 20:00:00+00:00,37.564701452493935
3929,2019-03-23 20:30:00+00:00,18.700186281059928
3930,2019-03-23 21:00:00+00:00,5.1876183731021825
3931,2019-03-23 21:30:00+00:00,0.0
3932,2019-03-23 22:00:00+00:00,0.0
3933,2019-03-23 22:30:00+00:00,0.0
3934,2019-03-23 23:00:00+00:00,0.0
3935,2019-03-23 23:30:00+00:00,0.0
3936,2019-03-24 00:00:00+00:00,0.0
3937,2019-03-24 00:30:00+00:00,0.0
3938,2019-03-24 01:00:00+00:00,0.0
3939,2019-03-24 01:30:00+00:00,0.0
3940,2019-03-24 02:00:00+00:00,0.0
3941,2019-03-24 02:30:00+00:00,0.0
3942,2019-03-24 03:00:00+00:00,0.0
3943,2019-03-24 03:30:00+00:00,0.0
3944,2019-03-24 04:00:00+00:00,0.0
3945,2019-03-24 04:30:00+00:00,0.0
3946,2019-03-24 05:00:00+00:00,0.0
3947,2019-03-24 05:30:00+00:00,0.0
3948,2019-03-24 06:00:00+00:00,0.0
3949,2019-03-24 06:30:00+00:00,0.0
3950,2019-03-24 07:00:00+00:00,0.0
3951,2019-03-24 07:30:00+00:00,0.0
3952,2019-03-24 08:00:00+00:00,0.0
3953,2019-03-24 08:30:00+00:00,0.0
3954,2019-03-24 09:00:00+00:00,0.0
3955,2019-03-24 09:30:00+00:00,-6.686709866044254
3956,2019-03-24 10:00:00+00:00,-20.544104474814688
3957,2019-03-24 10:30:00+00:00,-40.82075785264304
3958,2019-03-24 11:00:00+00:00,-55.0
3959,2019-03-24 11:30:00+00:00,-55.0
3960,2019-03-24 12:00:00+00:00,-51.12104496508534
3961,2019-03-24 12:30:00+00:00,-43.59499583606612
3962,2019-03-24 13:00:00+00:00,-35.886217087661635
3963,2019-03-24 13:30:00+00:00,-28.000499167301854
3964,2019-03-24 14:00:00+00:00,-19.95744952821618
3965,2019-03-24 14:30:00+00:00,-11.790516736090018
3966,2019-03-24 15:00:00+00:00,-3.5450837992916404
3967,2019-03-24 15:30:00+00:00,4.725432079992603
3968,2019-03-24 16:00:00+00:00,12.964989416941298
3969,2019-03-24 16:30:00+00:00,21.12085307649949
3970,2019-03-24 17:00:00+00:00,29.148868643421817
3971,2019-03-24 17:30:00+00:00,37.01714335040213
3972,2019-03-24 18:00:00+00:00,44.707711427072844
3973,2019-03-24 18:30:00+00:00,52.21630176307837
3974,2019-03-24 19:00:00+00:00,55.0
3975,2019-03-24 19:30:00+00:00,55.0
3976,2019-03-24 20:00:00+00:00,36.76232591468892
3977,2019-03-24 20:30:00+00:00,18.21109045453568
3978,2019-03-24 21:00:00+00:00,4.785447993919377
3979,2019-03-24 21:30:00+00:00,0.0
3980,2019-03-24 22:00:00+00:00,0.0
3981,2019-03-24 22:30:00+00:00,0.0
3982,2019-03-24 23:00:00+00:00,0.0
3983,2019-03-24 23:30:00+00:00,0.0
3984,2019-03-25 00:00:00+00:00,0.0
3985,2019-03-25 00:30:00+00:00,0.0
3986,2019-03-25 01:00:00+00:00,0.0
3987,2019-03-25 01:30:00+00:00,0.0
3988,2019-03-25 02:00:00+00:00,0.0
3989,2019-03-25 02:30:00+00:00,0.0
3990,2019-03-25 03:00:00+00:00,0.0
3991,2019-03-25 03:30:00+00:00,0.0
3992,2019-03-25 04:00:00+00:00,0.0
3993,2019-03-25 04:30:00+00:00,0.0
3994,2019-03-25 05:00:00+00:00,0.0
3995,2019-03-25 05:30:00+00:00,0.0
3996,2019-03-25 06:00:00+00:00,0.0
3997,2019-03-25 06:30:00+00:00,0.0
3998,2019-03-25 07:00:00+00:00,0.0
3999,2019-03-25 07:30:00+00:00,0.0
4000,2019-03-25 08:00:00+00:00,0.0
4001,2019-03-25 08:30:00+00:00,0.0
4002,2019-03-25 09:00:00+00:00,0.0
4003,2019-03-25 09:30:00+00:00,-6.527073331573334
4004,2019-03-25 10:00:00+00:00,-20.35114883746946
4005,2019-03-25 10:30:00+00:00,-40.48578132018692
4006,2019-03-25 11:00:00+00:00,-55.0
4007,2019-03-25 11:30:00+00:00,-55.0
4008,2019-03-25 12:00:00+00:00,-51.17388559095881
4009,2019-03-25 12:30:00+00:00,-43.632843468948046
4010,2019-03-25 13:00:00+00:00,-35.9062267408265
4011,2019-03-25 13:30:00+00:00,-28.000008613357878
4012,2019-03-25 14:00:00+00:00,-19.93419624047987
4013,2019-03-25 14:30:00+00:00,-11.742871752839893
4014,2019-03-25 15:00:00+00:00,-3.4722533511913283
4015,2019-03-25 15:30:00+00:00,4.823289930383116
4016,2019-03-25 16:00:00+00:00,13.086769671265632
4017,2019-03-25 16:30:00+00:00,21.264634016344978
4018,2019-03-25 17:00:00+00:00,29.31213576700478
4019,2019-03-25 17:30:00+00:00,37.19705281844228
4020,2019-03-25 18:00:00+00:00,44.90133711288586
4021,2019-03-25 18:30:00+00:00,52.42082526579014
4022,2019-03-25 19:00:00+00:00,55.0
4023,2019-03-25 19:30:00+00:00,55.0
4024,2019-03-25 20:00:00+00:00,35.981814880071155
4025,2019-03-25 20:30:00+00:00,17.726111170793345
4026,2019-03-25 21:00:00+00:00,4.386226887675676
4027,2019-03-25 21:30:00+00:00,0.0
4028,2019-03-25 22:00:00+00:00,0.0
4029,2019-03-25 22:30:00+00:00,0.0
4030,2019-03-25 23:00:00+00:00,0.0
4031,2019-03-25 23:30:00+00:00,0.0
4032,2019-03-26 00:00:00+00:00,0.0
4033,2019-03-26 00:30:00+00:00,0.0
4034,2019-03-26 01:00:00+00:00,0.0
4035,2019-03-26 01:30:00+00:00,0.0
4036,2019-03-26 02:00:00+00:00,0.0
4037,2019-03-26 02:30:00+00:00,0.0
4038,2019-03-26 03:00:00+00:00,0.0
4039,2019-03-26 03:30:00+00:00,0.0
4040,2019-03-26 04:00:00+00:00,0.0
4041,2019-03-26 04:30:00+00:00,0.0
4042,2019-03-26 05:00:00+00:00,0.0
4043,2019-03-26 05:30:00+00:00,0.0
4044,2019-03-26 06:00:00+00:00,0.0
4045,2019-03-26 06:30:00+00:00,0.0
4046,2019-03-26 07:00:00+00:00,0.0
4047,2019-03-26 07:30:00+00:00,0.0
4048,2019-03-26 08:00:00+00:00,0.0
4049,2019-03-26 08:30:00+00:00,0.0
4050,2019-03-26 09:00:00+00:00,0.0
4051,2019-03-26 09:30:00+00:00,-6.36823494211356
4052,2019-03-26 10:00:00+00:00,-20.159309314143258
4053,2019-03-26 10:30:00+00:00,-40.15578019848983
4054,2019-03-26 11:00:00+00:00,-55.0
4055,2019-03-26 11:30:00+00:00,-55.0
4056,2019-03-26 12:00:00+00:00,-51.22671181472301
4057,2019-03-26 12:30:00+00:00,-43.67065891534495
4058,2019-03-26 13:00:00+00:00,-35.926155808718484
4059,2019-03-26 13:30:00+00:00,-27.999358464673488
4060,2019-03-26 14:00:00+00:00,-19.910678270010838
4061,2019-03-26 14:30:00+00:00,-11.694840563611706
4062,2019-03-26 15:00:00+00:00,-3.398912687304464
4063,2019-03-26 15:30:00+00:00,4.9217685580547474
4064,2019-03-26 16:00:00+00:00,13.209253146957224
4065,2019-03-26 16:30:00+00:00,21.409162145400355
4066,2019-03-26 17:00:00+00:00,29.476151180828726
4067,2019-03-26 17:30:00+00:00,37.37767024643849
4068,2019-03-26 18:00:00+00:00,45.095594686841174
4069,2019-03-26 18:30:00+00:00,52.625876596003025
4070,2019-03-26 19:00:00+00:00,55.0
4071,2019-03-26 19:30:00+00:00,55.0
4072,2019-03-26 20:00:00+00:00,35.221836190229446
4073,2019-03-26 20:30:00+00:00,17.24532920959232
4074,2019-03-26 21:00:00+00:00,3.9903218529027527
4075,2019-03-26 21:30:00+00:00,0.0
4076,2019-03-26 22:00:00+00:00,0.0
4077,2019-03-26 22:30:00+00:00,0.0
4078,2019-03-26 23:00:00+00:00,0.0
4079,2019-03-26 23:30:00+00:00,0.0
4080,2019-03-27 00:00:00+00:00,0.0
4081,2019-03-27 00:30:00+00:00,0.0
4082,2019-03-27 01:00:00+00:00,0.0
4083,2019-03-27 01:30:00+00:00,0.0
4084,2019-03-27 02:00:00+00:00,0.0
4085,2019-03-27 02:30:00+00:00,0.0
4086,2019-03-27 03:00:00+00:00,0.0
4087,2019-03-27 03:30:00+00:00,0.0
4088,2019-03-27 04:00:00+00:00,0.0
4089,2019-03-27 04:30:00+00:00,0.0
4090,2019-03-27 05:00:00+00:00,0.0
4091,2019-03-27 05:30:00+00:00,0.0
4092,2019-03-27 06:00:00+00:00,0.0
4093,2019-03-27 06:30:00+00:00,0.0
4094,2019-03-27 07:00:00+00:00,0.0
4095,2019-03-27 07:30:00+00:00,0.0
4096,2019-03-27 08:00:00+00:00,0.0
4097,2019-03-27 08:30:00+00:00,0.0
4098,2019-03-27 09:00:00+00:00,0.0
4099,2019-03-27 09:30:00+00:00,-6.210093217110881
4100,2019-03-27 10:00:00+00:00,-19.968442042980925
4101,2019-03-27 10:30:00+00:00,-39.83033208398126
4102,2019-03-27 11:00:00+00:00,-55.0
4103,2019-03-27 11:30:00+00:00,-55.0
4104,2019-03-27 12:00:00+00:00,-51.27959137320295
4105,2019-03-27 12:30:00+00:00,-43.70851399641561
4106,2019-03-27 13:00:00+00:00,-35.9460804111342
4107,2019-03-27 13:30:00+00:00,-27.99862914158305
4108,2019-03-27 14:00:00+00:00,-19.88698017202968
4109,2019-03-27 14:30:00+00:00,-11.646511595781883
4110,2019-03-27 15:00:00+00:00,-3.325153841215117
4111,2019-03-27 15:30:00+00:00,5.020772539396431
4112,2019-03-27 16:00:00+00:00,13.332341208636311
4113,2019-03-27 16:30:00+00:00,21.554335799000214
4114,2019-03-27 17:00:00+00:00,29.640810447381245
4115,2019-03-27 17:30:00+00:00,37.55888879473763
4116,2019-03-27 18:00:00+00:00,45.29037537742115
4117,2019-03-27 18:30:00+00:00,52.831345574634746
4118,2019-03-27 19:00:00+00:00,55.0
4119,2019-03-27 19:30:00+00:00,55.0
4120,2019-03-27 20:00:00+00:00,34.481210228924944
4121,2019-03-27 20:30:00+00:00,16.768819620139823
4122,2019-03-27 21:00:00+00:00,3.5981171466508783
4123,2019-03-27 21:30:00+00:00,0.0
4124,2019-03-27 22:00:00+00:00,0.0
4125,2019-03-27 22:30:00+00:00,0.0
4126,2019-03-27 23:00:00+00:00,0.0
4127,2019-03-27 23:30:00+00:00,0.0
4128,2019-03-28 00:00:00+00:00,0.0
4129,2019-03-28 00:30:00+00:00,0.0
4130,2019-03-28 01:00:00+00:00,0.0
4131,2019-03-28 01:30:00+00:00,0.0
4132,2019-03-28 02:00:00+00:00,0.0
4133,2019-03-28 02:30:00+00:00,0.0
4134,2019-03-28 03:00:00+00:00,0.0
4135,2019-03-28 03:30:00+00:00,0.0
4136,2019-03-28 04:00:00+00:00,0.0
4137,2019-03-28 04:30:00+00:00,0.0
4138,2019-03-28 05:00:00+00:00,0.0
4139,2019-03-28 05:30:00+00:00,0.0
4140,2019-03-28 06:00:00+00:00,0.0
4141,2019-03-28 06:30:00+00:00,0.0
4142,2019-03-28 07:00:00+00:00,0.0
4143,2019-03-28 07:30:00+00:00,0.0
4144,2019-03-28 08:00:00+00:00,0.0
4145,2019-03-28 08:30:00+00:00,0.0
4146,2019-03-28 09:00:00+00:00,0.0
4147,2019-03-28 09:30:00+00:00,-6.052555546789321
4148,2019-03-28 10:00:00+00:00,-19.77841465585349
4149,2019-03-28 10:30:00+00:00,-39.50905396715981
4150,2019-03-28 11:00:00+00:00,-55.0
4151,2019-03-28 11:30:00+00:00,-55.0
4152,2019-03-28 12:00:00+00:00,-51.332588084836196
4153,2019-03-28 12:30:00+00:00,-43.74647671713954
4154,2019-03-28 13:00:00+00:00,-35.9660729831146
4155,2019-03-28 13:30:00+00:00,-27.997897536568754
4156,2019-03-28 14:00:00+00:00,-19.863183144948263
4157,2019-03-28 14:30:00+00:00,-11.597970106624754
4158,2019-03-28 15:00:00+00:00,-3.2510658619136397
4159,2019-03-28 15:30:00+00:00,5.1202092635895875
4160,2019-03-28 16:00:00+00:00,13.45593787509875
4161,2019-03-28 16:30:00+00:00,21.70005583831412
4162,2019-03-28 17:00:00+00:00,29.806011564534476
4163,2019-03-28 17:30:00+00:00,37.74060400174752
4164,2019-03-28 18:00:00+00:00,45.485572772286545
4165,2019-03-28 18:30:00+00:00,53.037124399834916
4166,2019-03-28 19:00:00+00:00,55.0
4167,2019-03-28 19:30:00+00:00,55.0
4168,2019-03-28 20:00:00+00:00,33.75888711934559
4169,2019-03-28 20:30:00+00:00,16.296652635224845
4170,2019-03-28 21:00:00+00:00,3.210014250663562
4171,2019-03-28 21:30:00+00:00,0.0
4172,2019-03-28 22:00:00+00:00,0.0
4173,2019-03-28 22:30:00+00:00,0.0
4174,2019-03-28 23:00:00+00:00,0.0
4175,2019-03-28 23:30:00+00:00,0.0
4176,2019-03-29 00:00:00+00:00,0.0
4177,2019-03-29 00:30:00+00:00,0.0
4178,2019-03-29 01:00:00+00:00,0.0
4179,2019-03-29 01:30:00+00:00,0.0
4180,2019-03-29 02:00:00+00:00,0.0
4181,2019-03-29 02:30:00+00:00,0.0
4182,2019-03-29 03:00:00+00:00,0.0
4183,2019-03-29 03:30:00+00:00,0.0
4184,2019-03-29 04:00:00+00:00,0.0
4185,2019-03-29 04:30:00+00:00,0.0
4186,2019-03-29 05:00:00+00:00,0.0
4187,2019-03-29 05:30:00+00:00,0.0
4188,2019-03-29 06:00:00+00:00,0.0
4189,2019-03-29 06:30:00+00:00,0.0
4190,2019-03-29 07:00:00+00:00,0.0
4191,2019-03-29 07:30:00+00:00,0.0
4192,2019-03-29 08:00:00+00:00,0.0
4193,2019-03-29 08:30:00+00:00,0.0
4194,2019-03-29 09:00:00+00:00,0.0
4195,2019-03-29 09:30:00+00:00,-5.895537170915418
4196,2019-03-29 10:00:00+00:00,-19.589104836517663
4197,2019-03-29 10:30:00+00:00,-39.19159717416912
4198,2019-03-29 11:00:00+00:00,-55.0
4199,2019-03-29 11:30:00+00:00,-55.0
4200,2019-03-29 12:00:00+00:00,-51.38576237570004
4201,2019-03-29 12:30:00+00:00,-43.784611794503725
4202,2019-03-29 13:00:00+00:00,-35.98620279993628
4203,2019-03-29 13:30:00+00:00,-27.997237534978815
4204,2019-03-29 14:00:00+00:00,-19.839365552556405
4205,2019-03-29 14:30:00+00:00,-11.549298694254203
4206,2019-03-29 15:00:00+00:00,-3.1767353153529485
4207,2019-03-29 15:30:00+00:00,5.219988435556794
4208,2019-03-29 16:00:00+00:00,13.57994934168848
4209,2019-03-29 16:30:00+00:00,21.846225191997203
4210,2019-03-29 17:00:00+00:00,29.97165452322351
4211,2019-03-29 17:30:00+00:00,37.922713368108134
4212,2019-03-29 18:00:00+00:00,45.68108242566963
4213,2019-03-29 18:30:00+00:00,53.24310727316067
4214,2019-03-29 19:00:00+00:00,55.0
4215,2019-03-29 19:30:00+00:00,55.0
4216,2019-03-29 20:00:00+00:00,33.05392874887179
4217,2019-03-29 20:30:00+00:00,15.828894875097319
4218,2019-03-29 21:00:00+00:00,2.82642959946007
4219,2019-03-29 21:30:00+00:00,0.0
4220,2019-03-29 22:00:00+00:00,0.0
4221,2019-03-29 22:30:00+00:00,0.0
4222,2019-03-29 23:00:00+00:00,0.0
4223,2019-03-29 23:30:00+00:00,0.0
4224,2019-03-30 00:00:00+00:00,0.0
4225,2019-03-30 00:30:00+00:00,0.0
4226,2019-03-30 01:00:00+00:00,0.0
4227,2019-03-30 01:30:00+00:00,0.0
4228,2019-03-30 02:00:00+00:00,0.0
4229,2019-03-30 02:30:00+00:00,0.0
4230,2019-03-30 03:00:00+00:00,0.0
4231,2019-03-30 03:30:00+00:00,0.0
4232,2019-03-30 04:00:00+00:00,0.0
4233,2019-03-30 04:30:00+00:00,0.0
4234,2019-03-30 05:00:00+00:00,0.0
4235,2019-03-30 05:30:00+00:00,0.0
4236,2019-03-30 06:00:00+00:00,0.0
4237,2019-03-30 06:30:00+00:00,0.0
4238,2019-03-30 07:00:00+00:00,0.0
4239,2019-03-30 07:30:00+00:00,0.0
4240,2019-03-30 08:00:00+00:00,0.0
4241,2019-03-30 08:30:00+00:00,0.0
4242,2019-03-30 09:00:00+00:00,0.0
4243,2019-03-30 09:30:00+00:00,-5.738960101356369
4244,2019-03-30 10:00:00+00:00,-19.400398840308704
4245,2019-03-30 10:30:00+00:00,-38.87764263582734
4246,2019-03-30 11:00:00+00:00,-55.0
4247,2019-03-30 11:30:00+00:00,-55.0
4248,2019-03-30 12:00:00+00:00,-51.43917185427624
4249,2019-03-30 12:30:00+00:00,-43.82298122955508
4250,2019-03-30 13:00:00+00:00,-36.0065365546661
4251,2019-03-30 13:30:00+00:00,-27.996720594830624
4252,2019-03-30 14:00:00+00:00,-19.815603500649956
4253,2019-03-30 14:30:00+00:00,-11.500577876556594
4254,2019-03-30 15:00:00+00:00,-3.1022468567387427
4255,2019-03-30 15:30:00+00:00,5.320021522430605
4256,2019-03-30 16:00:00+00:00,13.704283438809298
4257,2019-03-30 16:30:00+00:00,21.992748333870196
4258,2019-03-30 17:00:00+00:00,30.1376408087743
4259,2019-03-30 17:30:00+00:00,38.10511587540124
4260,2019-03-30 18:00:00+00:00,45.87680139894629
4261,2019-03-30 18:30:00+00:00,53.44918995814207
4262,2019-03-30 19:00:00+00:00,55.0
4263,2019-03-30 19:30:00+00:00,55.0
4264,2019-03-30 20:00:00+00:00,32.36549428563593
4265,2019-03-30 20:30:00+00:00,15.36561060131136
4266,2019-03-30 21:00:00+00:00,2.447788629932546
4267,2019-03-30 21:30:00+00:00,0.0
4268,2019-03-30 22:00:00+00:00,0.0
4269,2019-03-30 22:30:00+00:00,0.0
4270,2019-03-30 23:00:00+00:00,0.0
4271,2019-03-30 23:30:00+00:00,0.0
4272,2019-03-31 00:00:00+00:00,0.0
4273,2019-03-31 00:30:00+00:00,0.0
4274,2019-03-31 01:00:00+00:00,0.0
4275,2019-03-31 01:30:00+00:00,0.0
4276,2019-03-31 02:00:00+00:00,0.0
4277,2019-03-31 02:30:00+00:00,0.0
4278,2019-03-31 03:00:00+00:00,0.0
4279,2019-03-31 03:30:00+00:00,0.0
4280,2019-03-31 04:00:00+00:00,0.0
4281,2019-03-31 04:30:00+00:00,0.0
4282,2019-03-31 05:00:00+00:00,0.0
4283,2019-03-31 05:30:00+00:00,0.0
4284,2019-03-31 06:00:00+00:00,0.0
4285,2019-03-31 06:30:00+00:00,0.0
4286,2019-03-31 07:00:00+00:00,0.0
4287,2019-03-31 07:30:00+00:00,0.0
4288,2019-03-31 08:00:00+00:00,0.0
4289,2019-03-31 08:30:00+00:00,0.0
4290,2019-03-31 09:00:00+00:00,0.0
4291,2019-03-31 09:30:00+00:00,-5.582752189718818
4292,2019-03-31 10:00:00+00:00,-19.212190206791767
4293,2019-03-31 10:30:00+00:00,-38.56689688341856
4294,2019-03-31 11:00:00+00:00,-55.0
4295,2019-03-31 11:30:00+00:00,-55.0
4296,2019-03-31 12:00:00+00:00,-51.49287180469436
4297,2019-03-31 12:30:00+00:00,-43.86164481062709
4298,2019-03-31 13:00:00+00:00,-36.02713885970207
4299,2019-03-31 13:30:00+00:00,-27.996416251268727
4300,2019-03-31 14:00:00+00:00,-19.79197134634414
4301,2019-03-31 14:30:00+00:00,-11.451886596709631
4302,2019-03-31 15:00:00+00:00,-3.027683732167659
4303,2019-03-31 15:30:00+00:00,5.420221254535692
4304,2019-03-31 16:00:00+00:00,13.828849149972365
4305,2019-03-31 16:30:00+00:00,22.13953081386161
4306,2019-03-31 17:00:00+00:00,30.303872949888454
4307,2019-03-31 17:30:00+00:00,38.28771155677304
4308,2019-03-31 18:00:00+00:00,46.0726278480594
4309,2019-03-31 18:30:00+00:00,53.655269390268884
4310,2019-03-31 19:00:00+00:00,55.0
4311,2019-03-31 19:30:00+00:00,55.0
4312,2019-03-31 20:00:00+00:00,31.69282811749565
4313,2019-03-31 20:30:00+00:00,14.906862818987577
4314,2019-03-31 21:00:00+00:00,2.0745138990938585
4315,2019-03-31 21:30:00+00:00,0.0
4316,2019-03-31 22:00:00+00:00,0.0
4317,2019-03-31 22:30:00+00:00,0.0
4318,2019-03-31 23:00:00+00:00,0.0
4319,2019-03-31 23:30:00+00:00,0.0
4320,2019-04-01 00:00:00+00:00,0.0
4321,2019-04-01 00:30:00+00:00,0.0
4322,2019-04-01 01:00:00+00:00,0.0
4323,2019-04-01 01:30:00+00:00,0.0
4324,2019-04-01 02:00:00+00:00,0.0
4325,2019-04-01 02:30:00+00:00,0.0
4326,2019-04-01 03:00:00+00:00,0.0
4327,2019-04-01 03:30:00+00:00,0.0
4328,2019-04-01 04:00:00+00:00,0.0
4329,2019-04-01 04:30:00+00:00,0.0
4330,2019-04-01 05:00:00+00:00,0.0
4331,2019-04-01 05:30:00+00:00,0.0
4332,2019-04-01 06:00:00+00:00,0.0
4333,2019-04-01 06:30:00+00:00,0.0
4334,2019-04-01 07:00:00+00:00,0.0
4335,2019-04-01 07:30:00+00:00,0.0
4336,2019-04-01 08:00:00+00:00,0.0
4337,2019-04-01 08:30:00+00:00,0.0
4338,2019-04-01 09:00:00+00:00,0.0
4339,2019-04-01 09:30:00+00:00,-5.4268465135086075
4340,2019-04-01 10:00:00+00:00,-19.02437887458808
4341,2019-04-01 10:30:00+00:00,-38.25908900419476
4342,2019-04-01 11:00:00+00:00,-55.0
4343,2019-04-01 11:30:00+00:00,-55.0
4344,2019-04-01 12:00:00+00:00,-51.54691551278086
4345,2019-04-01 12:30:00+00:00,-43.90066043364497
4346,2019-04-01 13:00:00+00:00,-36.04807257510121
4347,2019-04-01 13:30:00+00:00,-27.9963924487047
4348,2019-04-01 14:00:00+00:00,-19.768542028747614
4349,2019-04-01 14:30:00+00:00,-11.403302559704473
4350,2019-04-01 15:00:00+00:00,-2.9531281152450877
4351,2019-04-01 15:30:00+00:00,5.520501290959291
4352,2019-04-01 16:00:00+00:00,13.953556277509302
4353,2019-04-01 16:30:00+00:00,22.286478937224945
4354,2019-04-01 17:00:00+00:00,30.47025420603281
4355,2019-04-01 17:30:00+00:00,38.47040119607605
4356,2019-04-01 18:00:00+00:00,46.26846073807909
4357,2019-04-01 18:30:00+00:00,53.86124339900841
4358,2019-04-01 19:00:00+00:00,55.0
4359,2019-04-01 19:30:00+00:00,55.0
4360,2019-04-01 20:00:00+00:00,31.03524955799928
4361,2019-04-01 20:30:00+00:00,14.452714103725711
4362,2019-04-01 21:00:00+00:00,1.7070040749624553
4363,2019-04-01 21:30:00+00:00,0.0
4364,2019-04-01 22:00:00+00:00,0.0
4365,2019-04-01 22:30:00+00:00,0.0
4366,2019-04-01 23:00:00+00:00,0.0
4367,2019-04-01 23:30:00+00:00,0.0
4368,2019-04-02 00:00:00+00:00,0.0
4369,2019-04-02 00:30:00+00:00,0.0
4370,2019-04-02 01:00:00+00:00,0.0
4371,2019-04-02 01:30:00+00:00,0.0
4372,2019-04-02 02:00:00+00:00,0.0
4373,2019-04-02 02:30:00+00:00,0.0
4374,2019-04-02 03:00:00+00:00,0.0
4375,2019-04-02 03:30:00+00:00,0.0
4376,2019-04-02 04:00:00+00:00,0.0
4377,2019-04-02 04:30:00+00:00,0.0
4378,2019-04-02 05:00:00+00:00,0.0
4379,2019-04-02 05:30:00+00:00,0.0
4380,2019-04-02 06:00:00+00:00,0.0
4381,2019-04-02 06:30:00+00:00,0.0
4382,2019-04-02 07:00:00+00:00,0.0
4383,2019-04-02 07:30:00+00:00,0.0
4384,2019-04-02 08:00:00+00:00,0.0
4385,2019-04-02 08:30:00+00:00,0.0
4386,2019-04-02 09:00:00+00:00,0.0
